Position,Name,Artist,Album,Year,Genre,Time,Plays
28,forever,Charli XCX,how i'm feeling now,2020,Pop,0:04:03,52
29,I Will,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:54,47
30,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,44
31,The Sound,Carly Rae Jepsen,Dedicated,2019,Pop,0:02:51,174
32,How Can I Not Know What I Need Right Now,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:37,69
33,You Right (Extended),Doja Cat & The Weeknd,Planet Her (Deluxe),2021,Pop,0:04:06,75
34,Lightning,Charli XCX,CRASH,2022,Pop,0:03:57,91
35,X (feat. Jeremih),Tinashe,333,2021,R&B/Soul,0:02:51,
36,Move Me,Charli XCX,CRASH,2022,Pop,0:02:27,43
37,Used to This,Camila Cabello,Romance,2019,Pop,0:03:30,121
38,Every Rule,Charli XCX,CRASH,2022,Pop,0:03:03,40
39,Love in the Dark,Adele,25,2015,Pop,0:04:45,93
40,I Didn’t Just Come Here To Dance,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:39,32
41,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,27
42,Let Me Down Slowly,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:05,19
43,Impossible,Clairo,Immunity,2019,Alternative,0:03:50,81
44,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,30
45,Sofia,Clairo,Immunity,2019,Alternative,0:03:08,242
46,Selfish Girl,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,40
47,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,2017,Pop,0:03:58,91
48,Cross You Out (feat. Sky Ferreira),Charli XCX,Charli,2019,Pop,0:03:28,37
49,Click (feat. Kim Petras & Tommy Cash),Charli XCX,Charli,2019,Pop,0:03:53,33
50,Thoughts,Charli XCX,Charli,2019,Pop,0:03:11,51
51,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,27
52,Francis Forever,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:29,36
53,I Don't Wanna Know,Charli XCX,Charli,2019,Pop,0:03:05,17
54,Cherry,Lana Del Rey,Lust for Life,2017,Alternative,0:03:00,122
55,What You Think About Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:04,30
56,i finally understand,Charli XCX,how i'm feeling now,2020,Pop,0:02:31,24
57,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Alternative,0:04:02,82
58,Twice,Charli XCX,CRASH,2022,Pop,0:03:14,59
59,Cry for You,September,September,2006,Dance,0:03:28,36
60,Dan the Dancer,Mitski,Puberty 2,2016,Indie Rock,0:02:25,16
61,Naturally,Tinashe,Naturally - Single,2022,R&B/Soul,0:03:14,
62,The Only Heartbreaker,Mitski,Laurel Hell,2021,Alternative,0:03:04,37
63,7 years,Charli XCX,how i'm feeling now,2020,Pop,0:03:15,18
64,My Body's Made of Crushed Little Stars,Mitski,Puberty 2,2016,Indie Rock,0:01:56,28
65,Thunder,Lana Del Rey,Blue Banisters,2021,Alternative,0:04:19,85
66,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,149
67,Sorry if I Hurt You,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:41,28
68,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,110
69,Superlove,Tinashe,Superlove - Single,2016,Pop,0:03:03,79
70,Never Get to Hold You (Bonus Track),Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,88
71,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,113
72,The Chase,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:11,18
73,Honeymoon,Lana Del Rey,Honeymoon,2015,Alternative,0:05:50,83
74,There's Too Much Love,Belle and Sebastian,Fold Your Hands Child You Walk Like a Peasant,2000,Alternative,0:03:27,21
75,STUD,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:29,17
76,Texas Reznikoff,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:12,27
77,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,45
78,Your Type,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:19,46
79,Norman f*****g Rockwell,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:04:08,101
80,Fireworks,Mitski,Puberty 2,2016,Indie Rock,0:02:37,21
81,Watercolor Eyes (From “Euphoria” An Original HBO Series),Lana Del Rey,Watercolor Eyes (From “Euphoria” An Original HBO Series) - Single,2022,Soundtrack,0:03:31,56
82,Gone,Charli XCX & Christine and the Queens,Charli,2019,Pop,0:04:06,117
83,enemy,Charli XCX,how i'm feeling now,2020,Pop,0:03:42,16
84,Don't Wanna,HAIM,Women In Music Pt. III (Expanded Edition),2020,Alternative,0:03:21,7
85,Let Me Love You (feat. Lil Wayne),Ariana Grande,Dangerous Woman,2016,Pop,0:03:43,74
86,Chinese Satellite,Phoebe Bridgers,Punisher,2020,Alternative,0:03:37,121
87,drivers license,Olivia Rodrigo,SOUR,2021,Pop,0:04:02,130
88,Comeback (feat. Bleachers),Carly Rae Jepsen,Dedicated Side B,2020,Pop,0:03:44,131
89,Alewife,Clairo,Immunity,2019,Alternative,0:03:33,122
90,I Really Like You,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:24,30
91,Shy Guy,Tinashe,333 (Deluxe),2021,R&B/Soul,0:01:06,12
92,1999,Charli XCX & Troye Sivan,Charli,2019,Pop,0:03:09,94
93,Blame It On Your Love (feat. Lizzo),Charli XCX,Charli,2019,Pop,0:03:11,24
94,10/10,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:06,19
95,tolerate it,Taylor Swift,evermore (deluxe version),2020,Alternative,0:04:05,50
96,White Mustang,Lana Del Rey,Lust for Life,2017,Alternative,0:02:44,187
97,Pretty Girl,Clairo,diary 001 - EP,2017,Alternative,0:02:59,21
98,LA Hallucinations,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:04,29
99,A Loving Feeling,Mitski,Puberty 2,2016,Indie Rock,0:01:32,26
100,First Love / Late Spring,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:04:38,83
