Position,Name,Artist,Album,Year,Genre,Time,Plays
50,February 2017 (feat. Clairo & Yaeji),Charli XCX,Charli,2019,Pop,0:02:33,28
51,Love in the Dark,Adele,25,2015,Pop,0:04:45,91
52,The Chase,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:11,16
53,Shy Guy,Tinashe,333 (Deluxe),2021,R&B/Soul,0:01:06,11
54,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,2017,Pop,0:03:55,40
55,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,108
56,I Don't Wanna Know,Charli XCX,Charli,2019,Pop,0:03:05,14
57,Norman f*****g Rockwell,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:04:08,99
58,Thoughts,Charli XCX,Charli,2019,Pop,0:03:11,19
59,White Mercedes,Charli XCX,Charli,2019,Pop,0:03:23,31
60,i finally understand,Charli XCX,how i'm feeling now,2020,Pop,0:02:31,21
61,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,110
62,Used to This,Camila Cabello,Romance,2019,Pop,0:03:30,95
63,Move Me,Charli XCX,CRASH,2022,Pop,0:02:27,39
64,Take Yourself Home,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:04:09,16
65,Every Rule,Charli XCX,CRASH,2022,Pop,0:03:03,38
66,Lucky,Charli XCX,Pop 2,2017,Pop,0:03:35,102
67,Bouncin,Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:55,11
68,Last Call,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:40,7
69,Alewife,Clairo,Immunity,2019,Alternative,0:03:33,120
70,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,17
71,Amoeba,Clairo,Sling,2021,Alternative,0:03:48,49
72,There's Too Much Love,Belle and Sebastian,Fold Your Hands Child You Walk Like a Peasant,2000,Alternative,0:03:27,19
73,White Mustang,Lana Del Rey,Lust for Life,2017,Alternative,0:02:44,185
74,Warm Blood,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,38
75,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,23
76,tolerate it,Taylor Swift,evermore (deluxe version),2020,Alternative,0:04:05,47
77,Crash,Charli XCX,CRASH,2022,Pop,0:02:09,51
78,Angels (feat. Kaash Paige),Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:49,13
79,drivers license,Olivia Rodrigo,SOUR,2021,Pop,0:04:02,127
80,Delicate,Taylor Swift,reputation,2017,Pop,0:03:52,81
81,Twice,Charli XCX,CRASH,2022,Pop,0:03:14,55
82,Lightning,Charli XCX,CRASH,2022,Pop,0:03:57,60
83,Hurricane,Halsey,BADLANDS (Deluxe Edition),2014,Alternative,0:03:43,50
84,Tulsa Jesus Freak,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:03:35,95
85,First Love / Late Spring,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:04:38,81
86,Texas Reznikoff,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:12,19
87,Style,Taylor Swift,1989 (Deluxe Edition),2014,Pop,0:03:51,
88,watch,Billie Eilish,dont smile at me,2017,Alternative,0:02:57,138
89,Thunder,Lana Del Rey,Blue Banisters,2021,Alternative,0:04:19,81
90,Honeymoon,Lana Del Rey,Honeymoon,2015,Alternative,0:05:50,79
91,enemy,Charli XCX,how i'm feeling now,2020,Pop,0:03:42,15
92,Blame It On Your Love (feat. Lizzo),Charli XCX,Charli,2019,Pop,0:03:11,21
93,Warm (feat. HAIM),Charli XCX,Charli,2019,Pop,0:03:45,16
94,Rager teenager!,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:21,17
95,Stay Soft,Mitski,Laurel Hell,2022,Alternative,0:03:16,15
96,"I Got It (feat. Brooke Candy, CupcakKe and Pabllo Vittar)",Charli XCX,Pop 2,2017,Pop,0:03:51,33
97,Track 10,Charli XCX,Pop 2,2017,Pop,0:05:26,59
98,Cry,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:56,84
99,West Coast,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:04:16,67
100,I Didn’t Just Come Here To Dance,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:39,26
