Position,Name,Artist,Album,Year,Genre,Time,Plays
61,There's Too Much Love,Belle and Sebastian,Fold Your Hands Child You Walk Like a Peasant,2000,Alternative,0:03:27,19
62,10/10,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:06,18
63,Washing Machine Heart,Mitski,Be the Cowboy,2018,Indie Rock,0:02:08,80
64,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,2017,Pop,0:03:58,86
65,February 2017 (feat. Clairo & Yaeji),Charli XCX,Charli,2019,Pop,0:02:33,28
66,Shy Guy,Tinashe,333 (Deluxe),2021,R&B/Soul,0:01:06,11
67,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,2017,Pop,0:03:55,40
68,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,108
69,I Don't Wanna Know,Charli XCX,Charli,2019,Pop,0:03:05,14
70,Norman f*****g Rockwell,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:04:08,100
71,Thoughts,Charli XCX,Charli,2019,Pop,0:03:11,19
72,White Mercedes,Charli XCX,Charli,2019,Pop,0:03:23,31
73,i finally understand,Charli XCX,how i'm feeling now,2020,Pop,0:02:31,22
74,Woke Up Blessed,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:32,12
75,enemy,Charli XCX,how i'm feeling now,2020,Pop,0:03:42,15
76,Speaking Terms,Snail Mail,Lush,2018,Alternative,0:03:53,14
77,Angels (feat. Kaash Paige),Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:49,13
78,Style,Taylor Swift,1989 (Deluxe Edition),2014,Pop,0:03:51,
79,Take Yourself Home,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:04:09,16
80,Lucky,Charli XCX,Pop 2,2017,Pop,0:03:35,102
81,Bouncin,Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:55,11
82,Last Call,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:40,7
83,Alewife,Clairo,Immunity,2019,Alternative,0:03:33,120
84,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,17
85,Amoeba,Clairo,Sling,2021,Alternative,0:03:48,49
86,White Mustang,Lana Del Rey,Lust for Life,2017,Alternative,0:02:44,185
87,pete davidson,Ariana Grande,Sweetener,2018,Pop,0:01:13,31
88,Space Cowboy,Kacey Musgraves,Golden Hour,2018,Country,0:03:36,77
89,A Loving Feeling,Mitski,Puberty 2,2016,Indie Rock,0:01:32,24
90,anthems,Charli XCX,how i'm feeling now,2020,Pop,0:02:51,13
91,What You Think About Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:04,26
92,How Can I Not Know What I Need Right Now,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:37,35
93,I Didn’t Just Come Here To Dance,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:39,26
94,The Sound,Carly Rae Jepsen,Dedicated,2019,Pop,0:02:51,158
95,Em Đây Chẳng Phải Thúy Kiều,Hoàng Thùy Linh,Hoàng,2019,Pop,0:03:34,81
96,Trouble,Troye Sivan & Jay Som,Trouble - Single,2022,Pop,0:03:23,14
97,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Alternative,0:04:02,78
98,Warm Blood,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,38
99,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,23
100,tolerate it,Taylor Swift,evermore (deluxe version),2020,Alternative,0:04:05,47
