Position,Name,Artist,Album,Year,Genre,Time,Plays
89,1121,Halsey,"If I Can’t Have Love, I Want Power",2021,Alternative,0:02:42,145
90,Never Get to Hold You (Bonus Track),Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,93
91,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,2017,Pop,0:03:55,47
92,Lucky,Charli XCX,Pop 2,2017,Pop,0:03:35,110
93,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,175
94,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,33
95,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,2017,Pop,0:03:58,94
96,What You Think About Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:04,33
97,A Loving Feeling,Mitski,Puberty 2,2016,Indie Rock,0:01:32,32
98,august,Taylor Swift,folklore (deluxe version),2020,Alternative,0:04:21,23
99,There's Too Much Love,Belle and Sebastian,Fold Your Hands Child You Walk Like a Peasant,2000,Alternative,0:03:27,25
100,Pretty When You Cry,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:03:54,168
