Position,Name,Artist,Album,Year,Genre,Time,Plays
88,I Didn’t Just Come Here To Dance,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:39,35
89,Bags,Clairo,Immunity,2019,Alternative,0:04:20,153
90,Gone,Charli XCX & Christine and the Queens,Charli,2019,Pop,0:04:06,121
91,Fireworks,Mitski,Puberty 2,2016,Indie Rock,0:02:37,27
92,Cross You Out (feat. Sky Ferreira),Charli XCX,Charli,2019,Pop,0:03:28,42
93,Dan the Dancer,Mitski,Puberty 2,2016,Indie Rock,0:02:25,20
94,I Don't Wanna Know,Charli XCX,Charli,2019,Pop,0:03:05,22
95,Impossible,Clairo,Immunity,2019,Alternative,0:03:50,85
96,Making The Most Of The Night,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:58,37
97,august,Taylor Swift,folklore (deluxe version),2020,Alternative,0:04:21,24
98,Let Me Down Slowly,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:05,21
99,I Really Like You,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:24,37
100,Summertime Sadness,Lana Del Rey,Born to Die (Deluxe Version),2012,Alternative,0:04:25,82
