Position,Name,Artist,Album,Year,Genre,Time,Plays
26,White Mustang,Lana Del Rey,Lust for Life,2017,Alternative,0:02:44,246
27,I Know Alone,HAIM,"Women In Music, Pt. III (Expanded Edition)",2020,Alternative,0:03:46,104
28,Now I'm In It (Bonus Track),HAIM,Women In Music Pt. III (Expanded Edition),2019,Alternative,0:03:24,59
29,In Your Eyes,Jessie Ware,What's Your Pleasure? (The Platinum Pleasure Edition),2020,Pop,0:04:58,99
30,The Sound,Carly Rae Jepsen,Dedicated,2019,Pop,0:02:51,181
31,Good Ones,Charli XCX,CRASH,2021,Pop,0:02:16,80
32,Crack Baby,Mitski,Puberty 2,2016,Indie Rock,0:04:52,38
33,Thursday Girl,Mitski,Puberty 2,2016,Indie Rock,0:03:08,62
34,Move Me,Charli XCX,CRASH,2022,Pop,0:02:27,51
35,Crash,Charli XCX,CRASH,2022,Pop,0:02:09,64
36,Let’s Get Lost,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:13,65
37,Washing Machine Heart,Mitski,Be the Cowboy,2018,Indie Rock,0:02:08,99
38,Sofia,Clairo,Immunity,2019,Alternative,0:03:08,248
39,forever,Charli XCX,how i'm feeling now,2020,Pop,0:04:03,55
40,Honeymoon,Lana Del Rey,Honeymoon,2015,Alternative,0:05:50,91
41,X (feat. Jeremih),Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:51,17
42,Twice,Charli XCX,CRASH,2022,Pop,0:03:14,63
43,Angels (feat. Kaash Paige),Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:49,86
44,The Chase,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:11,29
45,Texas Reznikoff,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:12,33
46,Cry,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:56,144
47,Alewife,Clairo,Immunity,2019,Alternative,0:03:33,137
48,Every Rule,Charli XCX,CRASH,2022,Pop,0:03:03,45
49,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,66
50,How Can I Not Know What I Need Right Now,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:37,70
51,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,31
52,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,46
53,Once More to See You,Mitski,Puberty 2,2016,Indie Rock,0:03:00,34
54,Thoughts,Charli XCX,Charli,2019,Pop,0:03:11,54
55,Used to This,Camila Cabello,Romance,2019,Pop,0:03:30,125
56,Green Light,Lorde,Melodrama,2017,Alternative,0:03:54,121
57,Norman f*****g Rockwell,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:04:08,106
58,drivers license,Olivia Rodrigo,SOUR,2021,Pop,0:04:02,137
59,7 years,Charli XCX,how i'm feeling now,2020,Pop,0:03:15,23
60,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,102
61,Party for One,Carly Rae Jepsen,Dedicated,2018,Pop,0:03:03,76
62,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,34
63,Sorry if I Hurt You,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:41,35
64,Francis Forever,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:29,43
65,Love in the Dark,Adele,25,2015,Pop,0:04:45,96
66,Click (feat. Kim Petras & Tommy Cash),Charli XCX,Charli,2019,Pop,0:03:53,37
67,Selfish Girl,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,42
68,Cross You Out (feat. Sky Ferreira),Charli XCX,Charli,2019,Pop,0:03:28,41
69,If You Lie Down With Me,Lana Del Rey,Blue Banisters,2021,Alternative,0:04:25,89
70,Dan the Dancer,Mitski,Puberty 2,2016,Indie Rock,0:02:25,20
71,Porsche (feat. MØ),Charli XCX,Pop 2,2017,Pop,0:03:26,95
72,I Don't Wanna Know,Charli XCX,Charli,2019,Pop,0:03:05,22
73,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),2021,Pop,0:04:55,60
74,everytime,Ariana Grande,Sweetener,2018,Pop,0:02:52,58
75,Impossible,Clairo,Immunity,2019,Alternative,0:03:50,84
76,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,2017,Pop,0:03:55,47
77,Lucky,Charli XCX,Pop 2,2017,Pop,0:03:35,109
78,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,174
79,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Alternative,0:04:02,85
80,Bags,Clairo,Immunity,2019,Alternative,0:04:20,142
81,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,33
82,Fireworks,Mitski,Puberty 2,2016,Indie Rock,0:02:37,26
83,Gone,Charli XCX & Christine and the Queens,Charli,2019,Pop,0:04:06,119
84,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,2017,Pop,0:03:58,94
85,What You Think About Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:04,33
86,A Loving Feeling,Mitski,Puberty 2,2016,Indie Rock,0:01:32,32
87,Breathe On Me,Britney Spears,In the Zone,2003,Pop,0:03:43,181
88,The Only Heartbreaker,Mitski,Laurel Hell,2021,Alternative,0:03:04,41
89,Cherry,Lana Del Rey,Lust for Life,2017,Alternative,0:03:00,126
90,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,153
91,Never Get to Hold You (Bonus Track),Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,92
92,"I Got It (feat. Brooke Candy, CupcakKe and Pabllo Vittar)",Charli XCX,Pop 2,2017,Pop,0:03:51,39
93,Radar,Britney Spears,Blackout,2007,Pop,0:03:49,147
94,test drive,Ariana Grande,Positions,2021,Pop,0:02:02,90
95,Going Home,The Aces,Under My Influence,2020,Alternative,0:03:55,115
96,Cry for You,September,September,2006,Dance,0:03:28,39
97,gold rush,Taylor Swift,evermore (deluxe version),2020,Alternative,0:03:05,21
98,My Body's Made of Crushed Little Stars,Mitski,Puberty 2,2016,Indie Rock,0:01:56,31
99,1121,Halsey,"If I Can’t Have Love, I Want Power",2021,Alternative,0:02:42,144
100,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,114
