Position,Name,Artist,Album,Year,Genre,Time,Plays
52,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,29
53,The Chase,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:11,26
54,Party for One,Carly Rae Jepsen,Dedicated,2018,Pop,0:03:03,75
55,Click (feat. Kim Petras & Tommy Cash),Charli XCX,Charli,2019,Pop,0:03:53,37
56,Thoughts,Charli XCX,Charli,2019,Pop,0:03:11,52
57,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,44
58,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,31
59,Impossible,Clairo,Immunity,2019,Alternative,0:03:50,83
60,Cherry,Lana Del Rey,Lust for Life,2017,Alternative,0:03:00,126
61,drivers license,Olivia Rodrigo,SOUR,2021,Pop,0:04:02,136
62,Washing Machine Heart,Mitski,Be the Cowboy,2018,Indie Rock,0:02:08,85
63,everytime,Ariana Grande,Sweetener,2018,Pop,0:02:52,57
64,If You Lie Down With Me,Lana Del Rey,Blue Banisters,2021,Alternative,0:04:25,88
65,Cross You Out (feat. Sky Ferreira),Charli XCX,Charli,2019,Pop,0:03:28,40
66,Sofia,Clairo,Immunity,2019,Alternative,0:03:08,244
67,The Only Heartbreaker,Mitski,Laurel Hell,2021,Alternative,0:03:04,40
68,Gone,Charli XCX & Christine and the Queens,Charli,2019,Pop,0:04:06,119
69,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,32
70,What You Think About Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:04,32
71,Sorry if I Hurt You,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:41,32
72,Let Me Down Slowly,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:05,20
73,I Didn’t Just Come Here To Dance,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:39,33
74,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,174
75,7 years,Charli XCX,how i'm feeling now,2020,Pop,0:03:15,21
76,I Don't Wanna Know,Charli XCX,Charli,2019,Pop,0:03:05,20
77,Dan the Dancer,Mitski,Puberty 2,2016,Indie Rock,0:02:25,18
78,Cry for You,September,September,2006,Dance,0:03:28,38
79,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,99
80,10/10,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:06,23
81,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Alternative,0:04:02,84
82,My Body's Made of Crushed Little Stars,Mitski,Puberty 2,2016,Indie Rock,0:01:56,30
83,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),2021,Pop,0:04:55,56
84,Breathe On Me,Britney Spears,In the Zone,2003,Pop,0:03:43,179
85,Phải Lòng Anh,MIN,50/50,2022,Pop,0:03:47,18
86,GUY.exe,Superfruit,"Future Friends, Pt. Two",2017,Pop,0:03:42,27
87,Cinnamon Girl,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:05:00,171
88,Let Me Love You (feat. Lil Wayne),Ariana Grande,Dangerous Woman,2016,Pop,0:03:43,77
89,Femmebot (feat. Dorian Electra and Mykki Blanco),Charli XCX,Pop 2,2017,Pop,0:03:38,49
90,Pretty Girl,Clairo,diary 001 - EP,2017,Alternative,0:02:59,24
91,enemy,Charli XCX,how i'm feeling now,2020,Pop,0:03:42,18
92,Fireworks,Mitski,Puberty 2,2016,Indie Rock,0:02:37,23
93,Blame It On Your Love (feat. Lizzo),Charli XCX,Charli,2019,Pop,0:03:11,27
94,A Loving Feeling,Mitski,Puberty 2,2016,Indie Rock,0:01:32,29
95,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,16
96,Never Get to Hold You (Bonus Track),Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,90
97,Em Đây Chẳng Phải Thúy Kiều,Hoàng Thùy Linh,Hoàng,2019,Pop,0:03:34,88
98,i finally understand,Charli XCX,how i'm feeling now,2020,Pop,0:02:31,25
99,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,46
100,First Love / Late Spring,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:04:38,85
