Position,Name,Artist,Album,Year,Genre,Time,Plays
26,In Your Eyes,Jessie Ware,What's Your Pleasure? (The Platinum Pleasure Edition),2020,Pop,0:04:58,99
27,The Sound,Carly Rae Jepsen,Dedicated,2019,Pop,0:02:51,181
28,Good Ones,Charli XCX,CRASH,2021,Pop,0:02:16,80
29,Warm Blood,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:04:13,73
30,Crack Baby,Mitski,Puberty 2,2016,Indie Rock,0:04:52,38
31,Thursday Girl,Mitski,Puberty 2,2016,Indie Rock,0:03:08,62
32,Now I'm In It (Bonus Track),HAIM,Women In Music Pt. III (Expanded Edition),2019,Alternative,0:03:24,59
33,Move Me,Charli XCX,CRASH,2022,Pop,0:02:27,51
34,Crash,Charli XCX,CRASH,2022,Pop,0:02:09,64
35,Let’s Get Lost,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:13,65
36,Washing Machine Heart,Mitski,Be the Cowboy,2018,Indie Rock,0:02:08,99
37,forever,Charli XCX,how i'm feeling now,2020,Pop,0:04:03,55
38,Honeymoon,Lana Del Rey,Honeymoon,2015,Alternative,0:05:50,91
39,I Know Alone,HAIM,"Women In Music, Pt. III (Expanded Edition)",2020,Alternative,0:03:46,104
40,The Chase,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:11,29
41,Texas Reznikoff,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:12,33
42,Cry,Carly Rae Jepsen,E•MO•TION: Side B,2016,Pop,0:03:56,144
43,Alewife,Clairo,Immunity,2019,Alternative,0:03:33,137
44,Every Rule,Charli XCX,CRASH,2022,Pop,0:03:03,45
45,Undo (Back To My Heart),Tinashe & Wax Motif,333 (Deluxe),2021,R&B/Soul,0:03:17,31
46,Pristine,Snail Mail,Lush,2018,Alternative,0:04:55,46
47,Once More to See You,Mitski,Puberty 2,2016,Indie Rock,0:03:00,34
48,Sofia,Clairo,Immunity,2019,Alternative,0:03:08,247
49,Thoughts,Charli XCX,Charli,2019,Pop,0:03:11,54
50,Used to This,Camila Cabello,Romance,2019,Pop,0:03:30,125
51,Green Light,Lorde,Melodrama,2017,Alternative,0:03:54,121
52,Angels (feat. Kaash Paige),Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:49,86
53,Norman f*****g Rockwell,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:04:08,106
54,X (feat. Jeremih),Tinashe,333 (Deluxe),2021,R&B/Soul,0:02:51,16
55,Twice,Charli XCX,CRASH,2022,Pop,0:03:14,63
56,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,33
57,Sorry if I Hurt You,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:41,35
58,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,66
59,Francis Forever,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:29,43
60,Love in the Dark,Adele,25,2015,Pop,0:04:45,96
61,Click (feat. Kim Petras & Tommy Cash),Charli XCX,Charli,2019,Pop,0:03:53,37
62,How Can I Not Know What I Need Right Now,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:37,70
63,Selfish Girl,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,42
64,I Don't Wanna Know,Charli XCX,Charli,2019,Pop,0:03:05,22
65,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,101
66,7 years,Charli XCX,how i'm feeling now,2020,Pop,0:03:15,23
67,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),2021,Pop,0:04:55,59
68,everytime,Ariana Grande,Sweetener,2018,Pop,0:02:52,58
69,drivers license,Olivia Rodrigo,SOUR,2021,Pop,0:04:02,137
70,Impossible,Clairo,Immunity,2019,Alternative,0:03:50,84
71,Party for One,Carly Rae Jepsen,Dedicated,2018,Pop,0:03:03,76
72,Fireworks,Mitski,Puberty 2,2016,Indie Rock,0:02:37,26
73,Gone,Charli XCX & Christine and the Queens,Charli,2019,Pop,0:04:06,119
74,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,2017,Pop,0:03:58,94
75,What You Think About Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:04,33
76,A Loving Feeling,Mitski,Puberty 2,2016,Indie Rock,0:01:32,32
77,Dan the Dancer,Mitski,Puberty 2,2016,Indie Rock,0:02:25,20
78,Breathe On Me,Britney Spears,In the Zone,2003,Pop,0:03:43,181
79,Porsche (feat. MØ),Charli XCX,Pop 2,2017,Pop,0:03:26,95
80,The Only Heartbreaker,Mitski,Laurel Hell,2021,Alternative,0:03:04,41
81,Cherry,Lana Del Rey,Lust for Life,2017,Alternative,0:03:00,126
82,If You Lie Down With Me,Lana Del Rey,Blue Banisters,2021,Alternative,0:04:25,89
83,Cross You Out (feat. Sky Ferreira),Charli XCX,Charli,2019,Pop,0:03:28,40
84,Radar,Britney Spears,Blackout,2007,Pop,0:03:49,147
85,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,2017,Pop,0:03:55,46
86,test drive,Ariana Grande,Positions,2021,Pop,0:02:02,90
87,Bags,Clairo,Immunity,2019,Alternative,0:04:20,142
88,Going Home,The Aces,Under My Influence,2020,Alternative,0:03:55,115
89,Cry for You,September,September,2006,Dance,0:03:28,39
90,gold rush,Taylor Swift,evermore (deluxe version),2020,Alternative,0:03:05,21
91,My Body's Made of Crushed Little Stars,Mitski,Puberty 2,2016,Indie Rock,0:01:56,31
92,1121,Halsey,"If I Can’t Have Love, I Want Power",2021,Alternative,0:02:42,144
93,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,114
94,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Alternative,0:04:02,85
95,Lucky,Charli XCX,Pop 2,2017,Pop,0:03:35,109
96,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,32
97,Let Me Down Slowly,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:05,20
98,I Didn’t Just Come Here To Dance,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:39,33
99,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,174
100,Pretty When You Cry,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:03:54,167
