Position,Name,Artist,Album,Year,Genre,Time,Plays
43,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,2017,Pop,0:03:55,39
44,Cry for You,September,September,2006,Dance,0:03:28,33
45,White Mustang,Lana Del Rey,Lust for Life,2017,Alternative,0:02:44,185
46,STUD,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:29,15
47,enemy,Charli XCX,how i'm feeling now,2020,Pop,0:03:42,14
48,Blame It On Your Love (feat. Lizzo),Charli XCX,Charli,2019,Pop,0:03:11,21
49,Warm (feat. HAIM),Charli XCX,Charli,2019,Pop,0:03:45,16
50,Rager teenager!,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:03:21,17
51,My Body's Made of Crushed Little Stars,Mitski,Puberty 2,2016,Indie Rock,0:01:56,20
52,Stay Soft,Mitski,Laurel Hell,2022,Alternative,0:03:16,15
53,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,2017,Pop,0:03:58,85
54,"I Got It (feat. Brooke Candy, CupcakKe and Pabllo Vittar)",Charli XCX,Pop 2,2017,Pop,0:03:51,31
55,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,16
56,Amoeba,Clairo,Sling,2021,Alternative,0:03:48,49
57,Track 10,Charli XCX,Pop 2,2017,Pop,0:05:26,59
58,Silver Cross,Charli XCX,Charli,2019,Pop,0:03:28,19
59,watch,Billie Eilish,dont smile at me,2017,Alternative,0:02:57,138
60,Thunder,Lana Del Rey,Blue Banisters,2021,Alternative,0:04:19,80
61,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,107
62,Speaking Terms,Snail Mail,Lush,2018,Alternative,0:03:53,12
63,Bags,Clairo,Immunity,2019,Alternative,0:04:20,133
64,Love in the Dark,Adele,25,2015,Pop,0:04:45,76
65,Take Yourself Home,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:04:09,15
66,drivers license,Olivia Rodrigo,SOUR,2021,Pop,0:04:02,126
67,Let Me Down Slowly,Tinashe,333,2021,R&B/Soul,0:03:05,
68,Francis Forever,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:29,31
69,Hurricane,Halsey,Room 93 - EP,2014,Alternative,0:03:43,32
70,anthems,Charli XCX,how i'm feeling now,2020,Pop,0:02:51,12
71,Alewife,Clairo,Immunity,2019,Alternative,0:03:33,119
72,Style,Taylor Swift,1989 (Deluxe Edition),2014,Pop,0:03:51,
73,Next Level Charli,Charli XCX,Charli,2019,Pop,0:02:37,25
74,pink diamond,Charli XCX,how i'm feeling now,2020,Pop,0:02:04,15
75,Lucky,Charli XCX,Pop 2,2017,Pop,0:03:35,100
76,tolerate it,Taylor Swift,evermore (deluxe version),2020,Alternative,0:04:05,46
77,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,101
78,Inside Out,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:37,115
79,YOUTH,Troye Sivan,Blue Neighbourhood (Deluxe),2015,Pop,0:03:05,40
80,pete davidson,Ariana Grande,Sweetener,2018,Pop,0:01:13,29
81,Superlove,Tinashe,Superlove - Single,2016,Pop,0:03:03,46
82,Shy Guy,Tinashe,333 (Deluxe),2021,R&B/Soul,0:01:06,8
83,Delicate,Taylor Swift,reputation,2017,Pop,0:03:52,79
84,West Coast,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:04:16,67
85,Honeymoon,Lana Del Rey,Honeymoon,2015,Alternative,0:05:50,79
86,could cry just thinkin about you,Troye Sivan,In A Dream (2020) - EP,2020,Pop,0:00:52,16
87,Texas Reznikoff,Mitski,Bury Me At Makeout Creek,2014,Alternative,0:02:12,17
88,Em Đây Chẳng Phải Thúy Kiều,Hoàng Thùy Linh,Hoàng,2019,Pop,0:03:34,79
89,A Loving Feeling,Mitski,Puberty 2,2016,Indie Rock,0:01:32,21
90,That's Our Lamp,Mitski,Laurel Hell,2022,Alternative,0:02:24,7
91,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),2021,Pop,0:03:58,31
92,You Right (Extended),Doja Cat & The Weeknd,Planet Her (Deluxe),2021,Pop,0:04:06,72
93,Tulsa Jesus Freak,Lana Del Rey,Chemtrails Over the Country Club,2021,Alternative,0:03:35,93
94,Trouble,Troye Sivan & Jay Som,Trouble - Single,2022,Pop,0:03:23,12
95,visions,Charli XCX,how i'm feeling now,2020,Pop,0:03:49,9
96,Washing Machine Heart,Mitski,Be the Cowboy,2018,Indie Rock,0:02:08,64
97,1999,Charli XCX & Troye Sivan,Charli,2019,Pop,0:03:09,89
98,22 (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),2021,Pop,0:03:50,47
99,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),2021,Pop,0:10:13,69
100,Official,Charli XCX,Charli,2019,Pop,0:03:04,10
