Position,Name,Artist,Album,Year,Genre,Time,Plays
63,everytime,Ariana Grande,Sweetener,2018,Pop,0:02:52,62
64,Twice,Charli XCX,CRASH,2022,Pop,0:03:14,65
65,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,70
66,Love in the Dark,Adele,25,2015,Pop,0:04:45,99
67,If You Lie Down With Me,Lana Del Rey,Blue Banisters,2021,Alternative,0:04:25,95
68,Selfish Girl,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:14,45
69,Porsche (feat. MØ),Charli XCX,Pop 2,2017,Pop,0:03:26,98
70,Go Find Yourself or Whatever,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:04:44,54
71,Making The Most Of The Night,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:58,39
72,Style,Taylor Swift,1989 (Deluxe Edition),2014,Pop,0:03:51,
73,Green Light,Lorde,Melodrama,2017,Alternative,0:03:54,124
74,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,36
75,Cinnamon Girl,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:05:00,178
76,Thoughts,Charli XCX,Charli,2019,Pop,0:03:11,55
77,Party for One,Carly Rae Jepsen,Dedicated,2018,Pop,0:03:03,79
78,Sorry if I Hurt You,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:41,37
79,party 4 u,Charli XCX,how i'm feeling now,2020,Pop,0:04:56,36
80,Perfect Places,Lorde,Melodrama,2017,Alternative,0:03:41,162
81,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor’s Version) [+ A Message From Taylor],2021,Pop,0:05:29,
82,Holy Ground (Taylor's Version),Taylor Swift,Red (Taylor’s Version) [+ A Message From Taylor],2021,Pop,0:03:22,
83,Surrender My Heart,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:48,64
84,Joshua Tree,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:29,53
85,Pretty When You Cry,Lana Del Rey,Ultraviolence (Deluxe),2014,Alternative,0:03:54,183
86,Gone,Charli XCX & Christine and the Queens,Charli,2019,Pop,0:04:06,123
87,Dan the Dancer,Mitski,Puberty 2,2016,Indie Rock,0:02:25,21
88,Superlove,Tinashe,Superlove - Single,2016,Pop,0:03:03,93
89,Your Type,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:19,60
90,Let Me Down Slowly,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:05,25
91,gold rush,Taylor Swift,evermore (deluxe version),2020,Alternative,0:03:05,25
92,Going Home,The Aces,Under My Influence,2020,Alternative,0:03:55,120
93,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,179
94,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,118
95,honey,Halsey,"If I Can’t Have Love, I Want Power",2021,Alternative,0:02:53,100
96,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,103
97,Radar,Britney Spears,Blackout,2007,Pop,0:03:49,149
98,7 years,Charli XCX,how i'm feeling now,2020,Pop,0:03:15,25
99,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Alternative,0:04:02,90
100,Cherry,Lana Del Rey,Lust for Life,2017,Alternative,0:03:00,128
