Position,Name,Artist,Album,Year,Genre,Time,Plays
88,I Really Like You,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:24,37
89,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,48
90,Summertime Sadness,Lana Del Rey,Born to Die (Deluxe Version),2012,Alternative,0:04:25,82
91,Pretty Girl,Clairo,diary 001 - EP,2017,Alternative,0:02:59,27
92,Going Home,The Aces,Under My Influence,2020,Alternative,0:03:55,116
93,gold rush,Taylor Swift,evermore (deluxe version),2020,Alternative,0:03:05,22
94,1121,Halsey,"If I Can’t Have Love, I Want Power",2021,Alternative,0:02:42,145
95,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,2017,Pop,0:03:55,47
96,Lucky,Charli XCX,Pop 2,2017,Pop,0:03:35,111
97,Cruel,The Aces,Under My Influence,2020,Alternative,0:03:15,175
98,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,2017,Pop,0:03:58,94
99,What You Think About Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:04,33
100,A Loving Feeling,Mitski,Puberty 2,2016,Indie Rock,0:01:32,32
