Position,Name,Artist,Album,Year,Genre,Time,Plays
43,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,45
44,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,66
45,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,46
46,Ever Again,Robyn,Honey,2018,Pop,0:04:24,37
47,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Alternative,0:03:42,44
48,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,41
49,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,40
50,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,41
51,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version) - Single,2021,Pop,0:03:40,113
52,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
53,True Romance,Tove Lo,Dirt Femme,2022,Dance,0:04:05,89
54,Snow On The Beach (feat. Lana Del Rey) [feat. More Lana Del Rey],Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:49,29
55,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
56,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,42
57,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
58,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,93
59,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,41
60,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,98
61,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,40
62,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,36
63,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,
64,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,107
65,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,102
66,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,115
67,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
68,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,34
69,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,84
70,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,99
71,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,35
72,Gracious Grind,midnite library,Purposeful Pondering,2023,Hip-Hop/Rap,0:01:37,
73,People disappear here,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:07,31
74,Shy Boy,Carly Rae Jepsen,Shy Boy - Single,2023,Pop,0:03:29,
75,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,34
76,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,90
77,Blue Velvet,Lana Del Rey,Paradise,2012,Alternative,0:02:38,75
78,Angel,PinkPantheress,Barbie The Album,2023,Pop,0:02:03,33
79,Sweet Nothing,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:08,
80,bitches,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:02:17,33
81,Grapefruit,Tove Lo,Dirt Femme,2022,Dance,0:03:51,133
82,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",2015,Pop,0:03:27,67
83,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,49
84,Em Gái Mưa,Charmy pham,Em Gái Mưa - Single,2017,Pop,0:05:23,28
85,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,28
86,Judah Smith Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:36,27
87,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,180
88,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,28
89,Easy Lover (feat. Big Sean),Ellie Goulding,Higher Than Heaven (Deluxe),2022,Pop,0:03:35,32
90,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,28
91,Summer Girl (Bonus Track),HAIM,"Women In Music, Pt. III (Expanded Edition)",2019,Alternative,0:03:25,140
92,my tears ricochet,Taylor Swift,folklore,2020,Alternative,0:04:15,
93,Pretty Hurts,Beyoncé,BEYONCÉ (Platinum Edition),2013,Pop,0:04:17,27
94,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,34
95,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,27
96,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,141
97,Handstand,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:25,29
98,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,48
99,Bikini Porn,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:42,26
