Position,Name,Artist,Album,Year,Genre,Time,Plays
42,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,40
43,Ever Again,Robyn,Honey,2018,Pop,0:04:24,36
44,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version) - Single,2021,Pop,0:03:40,112
45,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
46,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,38
47,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
48,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,42
49,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,87
50,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
51,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,37
52,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,41
53,Snow On The Beach (feat. Lana Del Rey) [feat. More Lana Del Rey],Taylor Swift,Midnights (The Til Dawn Edition),2023,Pop,0:03:49,27
54,Question...?,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:30,
55,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,40
56,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,97
57,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,36
58,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,106
59,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,102
60,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,33
61,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,114
62,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,
63,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,35
64,Gracious Grind,midnite library,Purposeful Pondering,2023,Hip-Hop/Rap,0:01:37,
65,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,82
66,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,93
67,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,98
68,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,
69,bitches,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:02:17,33
70,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,32
71,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
72,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,49
73,Judah Smith Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:36,27
74,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",2015,Pop,0:03:27,66
75,Easy Lover (feat. Big Sean),Ellie Goulding,Higher Than Heaven (Deluxe),2022,Pop,0:03:35,32
76,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,28
77,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,180
78,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,131
79,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,87
80,Sweet Nothing,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:08,
81,Em Gái Mưa,Charmy pham,Em Gái Mưa - Single,2017,Pop,0:05:23,28
82,Pretty Hurts,Beyoncé,BEYONCÉ (Platinum Edition),2013,Pop,0:04:17,27
83,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,27
84,Summer Girl (Bonus Track),HAIM,"Women In Music, Pt. III (Expanded Edition)",2019,Alternative,0:03:25,138
85,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,27
86,my tears ricochet,Taylor Swift,folklore,2020,Alternative,0:04:15,
87,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,32
88,Shadow,Britney Spears,In the Zone,2003,Pop,0:03:44,155
89,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,47
90,Handstand,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:25,27
91,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,78
92,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,140
93,Way Back Into Love,Hugh Grant & Haley Bennett,Music and Lyrics,2007,Soundtrack,0:04:37,69
94,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,131
95,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,12
96,Always Get This Way,The Aces,I've Loved You For So Long,2023,Alternative,0:02:54,24
97,killing boys,Halsey,Manic,2020,Alternative,0:02:23,65
98,24,Lana Del Rey,Honeymoon,2015,Alternative,0:04:55,61
99,THIQUE,Beyoncé,RENAISSANCE,2022,Pop,0:04:04,46
100,ALIEN SUPERSTAR,Beyoncé,RENAISSANCE,2022,Pop,0:03:35,75
