Position,Name,Artist,Album,Year,Genre,Time,Plays
52,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,28
53,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,31
54,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,79
55,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,30
56,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,48
57,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,179
58,Ever Again,Robyn,Honey,2018,Pop,0:04:24,23
59,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,46
60,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,31
61,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,52
62,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,26
63,my tears ricochet,Taylor Swift,folklore,2020,Alternative,0:04:15,
64,Shadow,Britney Spears,In the Zone,2003,Pop,0:03:44,154
65,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,91
66,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,25
67,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,30
68,Handstand,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:25,27
69,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,81
70,Em Gái Mưa,Hương Tràm,Em Gái Mưa - Single,2017,Pop,0:05:23,26
71,Way Back Into Love,Hugh Grant & Haley Bennett,Music and Lyrics,2007,Soundtrack,0:04:37,69
72,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,24
73,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,45
74,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,125
75,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,83
76,Always Get This Way,The Aces,I've Loved You For So Long,2023,Alternative,0:02:54,23
77,24,Lana Del Rey,Honeymoon,2015,Alternative,0:04:55,38
78,All Hands On Deck,Tinashe,Aquarius,2014,R&B/Soul,0:03:41,24
79,"I am not a woman, I'm a god",Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:02:56,22
80,sadder badder cooler,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:51,22
81,Sun Bleached Flies,Ethel Cain,Preacher’s Daughter,2022,Alternative,0:07:36,18
82,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,128
83,9th of october,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:25,21
84,Frankenstein,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:12,29
85,Call on Me,Tove Lo & SG Lewis,Dirt Femme,2022,Pop,0:03:16,27
86,Bikini Porn,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:42,21
87,Move Me,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:27,21
88,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:04:44,28
89,Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:00,358
90,Easy Lover (feat. Big Sean),Ellie Goulding,Higher Than Heaven (Deluxe),2022,Pop,0:03:35,24
91,Good Ones,Charli XCX,CRASH (Deluxe),2021,Pop,0:02:16,21
92,Girls Make Me Wanna Die,The Aces,I've Loved You For So Long,2022,Alternative,0:02:15,21
93,Question...?,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:30,68
94,Heather,Conan Gray,Kid Krow,2020,Pop,0:03:18,45
95,No One Dies from Love,Tove Lo,Dirt Femme,2022,Pop,0:03:06,31
96,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,137
97,Cornelia Street (Live From Paris),Taylor Swift,Cornelia Street (Live From Paris) - Single,2020,Pop,0:04:56,42
98,Cát Bụi,Hồng Nhung & Quang Dũng,Có Đâu Bao Giờ,2009,Asia,0:04:58,
99,YÊU (Acoustic Version),MIN,YÊU - EP,2015,Pop,0:04:18,34
100,Ngày Chưa Giông Bão,Bùi Lan Hương,Ngày Chưa Giông Bão (OST Người Bất Tử) - Single,2018,Pop,0:03:32,28
